producto,marca,formato,cantidad,precio,supermercado
Helado cono black cookies,Temptation,Caja,4 unidades  de Dia  260 g,"2,19 €",Dia
"Bombones de helado de vainilla recubierto de chocolate, chocolate almendrado y chocolate blanco",Magnum,Caja,104 g,"3,49 €",Dia
Helado bombón almendrado con vainilla de java,Nuii,Caja,3 unidades   201 g,"1,99 €",Dia
Helado bombón stick sándwich con chocolate milka,Oreo,Caja,4 unidades   200 g,"5,49 €",Dia
Helado mini bombón mix,Nuii,Caja,253 g,"4,69 €",Dia
Helado sabor strawberry cheesecake  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Helado mini bombón doble caramelo y frambuesa,Temptation,Caja,6 unidades  de Dia  240 g,"2,69 €",Dia
Helado bombón chocolate almendrado  de Dia,Temptation,Caja,504 g,"2,49 €",Dia
Helado cono sabor nata  de Dia,Temptation,Caja,408 g,"1,89 €",Dia
Helado mini pirulo tropical,Nestlé,Estuche,6 unidades   300 g,"5,09 €",Dia
Helado de menta con virutas de chocolate  de Dia,Temptation,Tarrina,350 g,"2,99 €",Dia
Helado sabor vainilla  de Dia,Temptation,Tarrina,500 g,"2,39 €",Dia
Helado cono sabor vainilla,Cornetto,Estuche,6 unidades   360 g,"4,99 €",Dia
Helado mini cookies  Maxibon,Nestlé,Estuche,354 g,"4,75 €",Dia
Helado cono clásico,Cornetto,Caja,6 unidades   360 g,"4,99 €",Dia
Helado bloque sabor turrón  de Dia,Temptation,Caja,525 g,"2,59 €",Dia
Helado bombón chocolate blanco con galletas,Temptation,Caja,3 unidades  de Dia  191 g,"2,39 €",Dia
Helado pirulo mikolápiz,Nestlé,Caja,5 unidades   250 g,"5,19 €",Dia
Hielo para mojitos,La confianza,Bolsa,2 Kg,"1,19 €",Dia
Helado mini bombón intense dark chocolate,Magnum,Caja,70% 6 unidades   264 g,"5,49 €",Dia
Helado peanut butter,Ben & Jerry's,Frasco,425 g,"6,99 €",Dia
Helado mini bombón doble caramelo y chocolate,Magnum,Estuche,6 unidades   284 g,"5,49 €",Dia
Helado bombón doble chocolate,Magnum,Estuche,3 unidades   213 g,"4,69 €",Dia
Helado bloque tres sabores  de Dia,Temptation,Caja,523 g,"1,69 €",Dia
Helado sándwich mini,Oreo,Estuche,6 unidades   198 g,"4,89 €",Dia
Helado caramelo salado,Haagen Dazs,Tarrina,400 ml,"4,99 €",Dia
Helado sabor lima limón,Calippo,Caja,5 unidades   525 g,"4,99 €",Dia
Helado mini twister,Twister,Estuche,8 unidades   312 g,"4,99 €",Dia
Helado bombón chocolate negro,Temptation,Caja,4 unidades   334 g,"1,99 €",Dia
Helado bombón chocolate blanco,Temptation,Caja,4 unidades  de Dia  336 g,"1,99 €",Dia
Helado bombón classic,Temptation,Caja,4 unidades  de Dia  336 g,"1,99 €",Dia
Helado mini cono clásico,Cornetto,Caja,6 unidades   288 g,"4,99 €",Dia
Helado sabor fresa,Calippo,Caja,5 unidades   525 g,"4,99 €",Dia
Helado bombón after dinner frac,Magnum,Caja,290 g,"4,99 €",Dia
Helado bombón frac,Magnum,Estuche,3 unidades   207 g,"4,69 €",Dia
Helado bombón,Oreo,Caja,260 g,"4,39 €",Dia
Helado cono chocolate y vainilla,Milka,Caja,4 unidades   270 g,"5,49 €",Dia
Helado sándwich nata y chocolate,Somosierra,Caja,6 unidades   300 g,"3,29 €",Dia
Helado chocolate belga,Haagen Dazs,Tarrina,400 g,"6,99 €",Dia
Helado tarta de queso,Haagen Dazs,Tarrina,400 g,"6,99 €",Dia
Helado dulce de leche,Haagen Dazs,Tarrina,400 g,"4,99 €",Dia
Helado vainilla macadamia,Haagen Dazs,Tarrina,400 g,"6,99 €",Dia
Nata montada congelada,Somosierra,Tarrina,240 g,"2,49 €",Dia
Helado cono de vainilla,Temptation,Caja,4 unidades  de Dia  272 g,"1,79 €",Dia
Helado de vainilla con trozos de chocolate y cookies,Nestlé,Caja,4 unidades  Maxibon  360 g,"5,99 €",Dia
Granizado de limón,Mercader,Vaso,4 x 190 g,"1,95 €",Dia
Sorbete helado de limón  de Dia,Temptation,Tarrina,540 g,"2,49 €",Dia
Helado mini bombón almendrado sin azúcares añadidos,Nestlé,Caja,6 unidades   162 g,"6,35 €",Dia
Helado sorbete sabor fresa y limón  de Dia,Temptation,Estuche,660 g,"2,09 €",Dia
"Helado sorbete de naranja, piña, fresa y limón",Temptation,Caja,5 unidades  de Dia  400 g,"1,99 €",Dia
Helado frigopie,Frigo,Caja,6 unidades   240 g,"4,99 €",Dia
Helado bombón de limón,Temptation,Estuche,3 unidades  de Dia  195 g,"2,49 €",Dia
Helado drácula de vainilla y sorbete de fresa cubierto de cola,Frigo,Caja,6 unidades   264 g,"4,99 €",Dia
Helado pirulo fantasmikos,Nestlé,Caja,15 unidades   240 g,"5,09 €",Dia
