producto,marca,formato,cantidad,precio,supermercado
Galletas digestive original,Fontaneda,Caja,700 g,"3,90 €",Dia
Barquillos de chocolate sin azúcares,Gullón,Caja,180 g,"2,05 €",Dia
Galletas de barquillo cubiertas de chocolate blanco choco wafer,Milka,Bolsa,180 g,"2,99 €",Dia
Roscos de galleta con chocolate negro chocoaros,Galleteca,Bolsa,128 g,"0,75 €",Dia
Galletas sándwich con chocolate sin azúcares,Gullón,Caja,250 g,"2,05 €",Dia
Galletas con chocolate con leche,Milka,Caja,150 g,"2,69 €",Dia
Galletas digestive con avena y trigo,Galleteca,Caja,425 g,"1,39 €",Dia
Barquillos de vainilla sin azúcares,Gullón,Bolsa,180 g,"2,05 €",Dia
Galletas con pepitas de chocolate,Chips Ahoy,Bolsa,128 g,"1,49 €",Dia
Surtido de pastas artesanas,Reglero,Caja,400 g,"4,85 €",Dia
Mini galletas de hojaldre  Princesa,Artiach,Caja,120 g,"2,29 €",Dia
Galletas integrales marielu,Fontaneda,Caja,520 g,"3,65 €",Dia
Galletas de cacao rellenas con doble crema,Oreo,Bolsa,185 g,"1,99 €",Dia
Galletas dorada con cereales,Gullón,Caja,800 g,"3,55 €",Dia
Galletas maría sin azúcares,Gullón,Caja,400 g,"2,65 €",Dia
Galletas de cacao rellenas de crema,Oreo,Caja,220 g,"2,35 €",Dia
Galletas de barquillo cubiertas de chocolate choco wafer,Milka,Bolsa,180 g,"2,99 €",Dia
Mini galletas rellenas de chocolate,Principe,Caja,160 g,"1,99 €",Dia
Galletas rellenas de crema de limón,Cuétara,Paquete,150 g,"1,20 €",Dia
Galletas de desayuno con cereales y chocolate,Belvita,Caja,300 g,"2,35 €",Dia
Galletas de cacao rellenas de crema,Oreo,Bolsa,154 g,"1,45 €",Dia
Barquillos rellenos de nata  Artinata,Artiach,Caja,210 g,"2,55 €",Dia
Galletas de cacao rellenas de crema bañadas con chocolate blanco,Oreo,Caja,246 g,"2,80 €",Dia
Galletas digestive con muesli,Gullón,Caja,365 g,"2,19 €",Dia
Galletas rellenas de chocolate blanco estrellas,Principe,Caja,225 g,"2,49 €",Dia
Galletas rellenas de chocolate estrellas,Principe,Caja,225 g,"2,49 €",Dia
